word.freq.make	word.freq.address	word.freq.all	word.freq.3d	word.freq.our	word.freq.over	word.freq.remove	word.freq.internet	word.freq.order	word.freq.mail	word.freq.receive	word.freq.will	word.freq.people	word.freq.report	word.freq.addresses	word.freq.free	word.freq.business	word.freq.email	word.freq.you	word.freq.credit	word.freq.your	word.freq.font	word.freq.000	word.freq.money	word.freq.hp	word.freq.hpl	word.freq.george	word.freq.650	word.freq.lab	word.freq.labs	word.freq.telnet	word.freq.857	word.freq.data	word.freq.415	word.freq.85	word.freq.technology	word.freq.1999	word.freq.parts	word.freq.pm	word.freq.direct	word.freq.cs	word.freq.meeting	word.freq.original	word.freq.project	word.freq.re	word.freq.edu	word.freq.table	word.freq.conference	char.freq.semi	char.freq.lparen	char.freq.lbrack	char.freq.bang	char.freq.dollar	char.freq.hash	capital.run.length.average	capital.run.length.longest	capital.run.length.total	spam	rgroup
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41	4.41	0	1.47	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.565	10	59	non-spam	17
0.06	0	0.19	0	0.26	0.06	0	0.19	0	0.06	0	1.12	0.06	0.19	0	0	0.52	0	0	0.59	0.06	0	0.39	0	3.23	0	0	0	0	0	0	0	0.06	0	0	0.19	0.13	0	0	0	0	0	0	0.06	0	0	0	0	0.072	0.117	0	0	0.063	0	2.121	25	751	non-spam	13
0	0	1.09	0	0	0	0	0	0	0	0	1.09	0	0	0	0	0	0	3.29	0	0	0	0	0	0	0	0	0	0	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.111	2	20	non-spam	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	1.44	0	2.89	1.44	0	0	0	0	0.227	0	0	0	1.64	12	41	non-spam	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.166	3	14	non-spam	52
0	0	0	0.14	0.42	0	0	0.14	0	0	0	0.98	0	0.14	0	0	0.7	0	0	0	0	0	0	0	1.82	0.28	0	0	0.28	0.7	0	0	0	0	0	0.28	0.14	0	0	0	0	0	0	0	0.14	0	0	0	0	0.077	0	0	0	0	1.502	6	257	non-spam	91
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69	2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	24	non-spam	10
0	0	0	0	0	0	0	0	0	0	0	4.25	0	0	0	0	0	0	6.38	0	0	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.133	3	17	non-spam	56
0	0	0	0	0.68	0	0	0	0	0.68	0	0.68	0	0	0.68	0	0	0.68	1.36	0	0.68	0	0	0	2.72	1.36	1.36	0.68	0.68	0.68	0.68	0.68	0	0.68	0.68	0.68	0.68	0	0.68	0.68	0	0	0.68	0.68	0.68	0	0	0	0.104	0.418	0.104	0	0	0	2.102	12	82	non-spam	20
0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	2.35	0.39	1.17	0.39	0.39	0.78	0.39	0.39	0	0.39	0.39	1.56	0.39	0	0	0.39	0	0.39	0.39	0	0.39	0	0	0.39	0	0.314	0	0.125	0	0	1.955	13	133	non-spam	69
0	0	0	0.15	0.46	0	0	0.15	0	0	0	0.92	0	0.15	0	0	0.46	0	0	0	0	0	0	0	2.15	0.3	0	0	0.3	0.92	0	0	0	0	0	0.3	0.15	0	0	0	0	0	0	0	0.15	0	0	0	0	0.085	0	0	0	0	1.535	6	238	non-spam	76
0	0	0	0	0.68	0	0	0	0	0.68	0	0	0	0	0.68	0	0	0	0.68	0	0	0	0	0	2.72	2.72	2.04	2.04	0.68	0.68	0.68	0.68	0	0.68	2.04	0.68	0.68	0	0.68	0.68	0	0	0.68	0.68	0.68	0	0	0	0	0.828	0.621	0	0	0	2.277	12	123	non-spam	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	0	0.64	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0.213	0	0	0.106	0	0	2.714	47	95	non-spam	2
0	0	0.2	0	0.2	0	0	0	0	0.8	0	1	0	0	0	0	0	0	0.2	0	0.2	0	0	0	1.4	1.6	0.2	0.2	0.2	0.2	0.2	0.2	0	0.2	0.4	0.2	1	0	0.2	0.2	0	0	0.2	0.8	0	0	0	0.2	0	0.429	0.03	0	0	0	2.703	50	346	non-spam	74
0.87	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493	0	0	0	0	1.344	4	39	non-spam	80
0	1.12	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	2.24	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	1.12	0.361	0	0	0	0	0	2.875	16	115	non-spam	33
0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	6.92	3.89	0	0	0	0	0	0	0	0	0	0	2.16	0	0	0	1.29	0	0	0.43	0	0	0	0	0.318	0.717	0.159	0.079	0	0	4.411	19	300	non-spam	86
0.05	0	0.1	0	0.15	0.05	0	0	0.57	0	0	0.26	0	0	0	0	0	0.05	0.21	0	0.15	0	0	0	0.63	0.68	0.05	0	0	0	0	0	0.73	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0.05	0	0.193	0.17	0.059	0	0.014	0	3.461	66	1170	non-spam	5
0.07	0	0.14	0	0.07	0	0	0	0.74	0	0	0.22	0	0.07	0	0	0	0.07	0.29	0	0.22	0	0	0	0.74	0.81	0.07	0	0	0	0	0	0.22	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0.116	0.2	0.042	0	0.021	0	2.79	36	681	non-spam	6
0.12	0	0.6	0	0.6	0	0	0	0	0	0	0.12	0.12	0	0.12	0	0.73	0	0.6	0	0.48	0	0	0	1.58	0	0	0.24	0	0	0.48	0	0	0	0.36	0	0.12	0	0	0	0	1.33	0	0.12	0.12	0	0	0.12	0.016	0.148	0	0.033	0.016	0	2.056	65	364	non-spam	67
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.369	0	0	0	0	1.25	2	5	non-spam	40
0	0	0.42	0	0.42	0.14	0	0	0	0	0	1.56	0.14	0	0	0	0.28	0	0.14	0	0.14	0	0	0	3.12	0	0.14	0	1.27	0.42	0	0	0	0	0	0.56	0.28	0	0.14	0	0	0	0.14	0	0.14	0	0	0	0.058	0.019	0.019	0	0	0	2.345	17	333	non-spam	29
0	0	2.04	0	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08	0	0	0	0	0	0	0	0.722	0	0	0	0	1.1	2	11	non-spam	71
0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	3.4	0	0	0	0	0	0	0.198	0.396	0	0	0	0	2.076	5	27	non-spam	44
0	0	0	0	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	2.77	0	0	0	0	0	5.55	2.77	2.77	2.77	5.55	2.77	2.77	2.77	0	2.77	2.77	2.77	0	0	0	2.77	0	0	0	0	0	0	0	0	0	1.229	0	0	0	0	3.25	11	39	non-spam	4
0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	4.28	0	0	0	2.85	1.42	4.28	1.42	1.42	1.42	1.42	1.42	0	1.42	1.42	1.42	1.42	0	1.42	1.42	0	0	1.42	0	1.42	0	0	0	0	0.419	0	0	0	0	2.133	12	64	non-spam	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0.185	0	0	0	0	1.904	11	80	non-spam	45
0.2	0.06	0.2	0	0.4	0	0	0	0	0	0	0.95	0.27	0	0	0.06	0.06	0	0	0	0	0	0	0	3.47	0	0	0	0	0	0	0	0.06	0	0	0.34	0.06	0	0	0	0	0	0.13	0.06	0.06	0	0	0.13	0.028	0.093	0	0	0.018	0	2.423	26	693	non-spam	68
0	0	0	0	0.38	0	0	0	0	0	0	2.28	0	0	0	0	0	0	0.76	0	0	0	0	0	1.14	0.76	0	0	0.38	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.352	3	46	non-spam	15
0.06	0.04	0.29	0	0.08	0.06	0	0.13	0.02	0.11	0	0.47	0	0.02	0.02	0.13	0.13	0.08	0.24	0	0.17	0	0	0	0	0	0	0.02	0.02	0	0	0	1.7	0	0	0.22	0.83	0.02	0	0	0.06	0.04	0.02	0.06	0	0.29	0.02	0.15	0.032	0.176	0	0.003	0.003	0	2.201	79	2631	non-spam	65
0	0	0	0	0	0	0	0	0	2.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	1.7	8	17	non-spam	19
0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769	0	0	1.428	4	10	non-spam	50
0.2	0.06	0.2	0	0.4	0	0	0	0	0	0	0.95	0.27	0	0	0.06	0.06	0	0	0	0	0	0	0	3.47	0	0	0	0	0	0	0	0.06	0	0	0.34	0.06	0	0	0	0	0	0.13	0.06	0.06	0	0	0.13	0.027	0.09	0	0	0.018	0	2.423	26	693	non-spam	11
0.79	0	0.79	0	0.79	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	1.166	4	42	non-spam	13
0	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	1.19	0	2.38	0	0	0	0	0	0	0	1.19	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0.404	0	0	0	0	3.379	11	98	non-spam	26
0	0	0.32	0	0.49	0.16	0	0	0	0	0	1.48	0	0	0	0	0.32	0	0.16	0	0.16	0	0	0	1.31	0	0	0	1.31	0.49	0	0	0	0	0	0.65	0.16	0	0	0	0	0	0	0	0.16	0	0	0	0	0.022	0	0	0	0	1.638	6	154	non-spam	38
0	0	0	0	0.31	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0.63	0	0.63	0	0	0.63	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	1.813	11	107	non-spam	48
0	0	0	0	0	0	0	0.67	0	0	0	1.35	0	0	0	0.67	0	0	4.05	0	2.02	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0.386	0	0	0	0	3.27	19	121	non-spam	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.222	9	29	non-spam	16
0	0	1.63	0	0	0	0	0	0	0	0	1.63	0	0	0	1.63	0	0	1.63	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.181	3	13	non-spam	6
0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.727	4	19	non-spam	39
0	0	0	0	0.33	0	0	0	0	0.66	0	0	0	0	0	0	0	0	0.66	0	0.33	0	0	0	7.61	2.64	0	0	0	0	0	0	0.33	0	0	0	1.32	0	0	0	2.31	0.33	0	0.33	0	0	0	0	0.349	0.524	0.116	0	0	0	3.627	19	341	non-spam	97
0	0	0	0	1.4	0	0	0	0	0	0	2.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239	0	0	1.923	7	50	non-spam	82
0	0	0	0	0	0	0	0	0	0.53	0	2.68	0	0	0	0	0	0	0.53	0	0	0	0	0	0.53	0.53	0	1.07	0	0	0	0	0	0	0	0.53	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0.194	0	0	0	0	3.731	21	153	non-spam	70
0	0	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	10.71	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	non-spam	9
0	0	0	0	0.51	0	0	0	0	0	0	0	0.51	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0.51	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281	0	0	1.363	5	45	non-spam	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0.925	0	0	1.833	6	11	non-spam	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52	4.76	4.76	4.76	4.76	4.76	4.76	4.76	0	4.76	4.76	4.76	0	0	0	4.76	0	0	0	0	0	0	0	0	0	1.257	0	0	0	0	3.333	11	30	non-spam	56
0	0	0	0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0.42	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.536	8	106	non-spam	97
0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	1.6	4	8	non-spam	49
0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92	0	0	3.92	0	0	0	0	0	0	0	0	0	1.647	4	28	non-spam	83
0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	1.06	0	0	0	0	0	3.19	1.06	0	0	0	0	0	0	0	0	0	0	1.06	0	2.12	0	0	0	0	0	0	0	0	0	0	0.168	0	0.168	0	0	1.75	7	63	non-spam	29
0	0	0	0	0	0	0	0	0	0	0	3.19	0	0	0	0	1.06	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	0	0.143	0	0	0	0	2.714	13	76	non-spam	75
0.64	0	0.64	0	0	0	0	0	0	0	0	0.64	0	0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0.64	0	0.64	0	0	0	0	0.309	0.619	0	0	0	0	1.727	5	57	non-spam	97
0	0	0.47	0	1.91	0	0	0	0	0	0	1.91	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43	0	0	0.95	0	0	0	0	0	0	0	0	0	1.233	4	37	non-spam	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69	0	0	0	0	0	0	0	0	0	1.333	2	4	non-spam	64
0	0	0	0	0.76	0.25	0	1.27	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	5	65	non-spam	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38	0	0	1.38	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0	0	1.38	0	0	1.38	0	0	0	0	0	0	1.666	9	35	non-spam	83
0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349	0	0	1.47	4	25	non-spam	76
0	0	0.59	0	0.29	0.59	0.59	0.29	0	0.29	0.29	0	0	0	0	0	0	0.89	3.58	0	1.49	0	0	0	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0.089	0	0	0.044	0.134	0	1.6	15	120	non-spam	82
0	0	0	0	0	0	0	0	0	0.28	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0.84	0	0.56	0	0.84	0	0	0	0	0.56	0	0.56	0	0	0	0	0	0	0	0	0	0	0.28	0	0.262	0	0	0	0	3.25	75	286	non-spam	97
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0.523	0	0	2.571	10	36	non-spam	57
0	0	0.08	0	0	0.25	0	0.25	0.08	0	0	1.17	0.08	0.25	0	0	0.42	0	0	0	0	0	0	0	3.11	0	0	0	0	0	0	0	0.16	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0.034	0.08	0	0	0	0	2.023	27	694	non-spam	36
0	0	1.36	0	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0.357	0	0	0	0	1.294	5	44	non-spam	10
0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0.29	0.74	0	0.14	0	0	0	0.14	0.14	0.59	0	0	0	0	0	0.14	0	0	0	0.59	0	0	0	0	0	0	0	0.44	0	0	0	0	0.297	0	0	0	0	1.803	27	238	non-spam	54
0.03	0.03	0	0	0	0	0	0	0.06	0.09	0.03	0.15	0	0	0	0	0.03	0.12	0.03	0	0	0	0	0	0.46	0.27	0	0	0.03	0.06	0	0	0	0	0	0.03	0.15	0	0	0	0.36	0	0.03	0	0.12	1.19	0	0	0.024	0.178	0	0.128	0	0	3.427	49	1827	non-spam	45
0	0	0.27	0	0	0	0	0	0	0.83	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.27	0	0.55	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0.082	0.164	0	0	0	0	2.235	51	199	non-spam	89
0	0	2.27	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0.296	0	0	5.25	32	63	non-spam	96
0	0	0.7	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	3.54	0	0.7	0	0	0	0	0	1.41	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.7	0	0	0	0.126	0.252	0	0	0	0	1.375	5	55	non-spam	70
0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	3.84	0	0.64	0	0	0	1.28	0.64	1.92	0.64	0.64	0.64	0.64	0.64	0	0.64	0.64	0.64	0.64	0	0.64	0.64	0	0	0.64	0	1.28	0	0	0	0	0.225	0	0.225	0	0	1.902	12	78	non-spam	17
0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	6.34	0	0	0	0	0	0	0	0	0	0	1.259	3	34	non-spam	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09	0	0	0	0	0	0	0	9.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09	0	0	0	0	0	0	0	0	0	1	1	6	non-spam	87
0	0	0	0	0	0	0	0	0	2.98	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	1.49	1.49	0	0	0	0	0	0	0	0	0	0	1.49	0	0	0	0	0	1.49	0	0	0	0	0	0	0.209	0.209	0	0	0	3.5	17	49	non-spam	85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	14.28	0	0	0	0	0	0	0	0	0	1.123	0	0	1.3	4	13	non-spam	30
0	0	0	0	0	0	0	0	0	0	0	2.18	0	0	0	0	0	0	1.45	0	0	0	0	0	2.18	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45	0	0	0	0	0	0.122	0	0	0	0	1.785	18	75	non-spam	42
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.187	5	35	non-spam	86
0	0.99	0	0	0.49	0	0	0.49	0	0	0	0.49	0	0	0	0	0	1.98	2.97	0	1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0	0	1.348	4	58	non-spam	27
0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0.52	0	0	0	0.52	0.52	0.52	1.05	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0.166	0	0	0	0	3.888	55	140	non-spam	88
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	1	1	5	non-spam	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	1	1	5	non-spam	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	1	1	5	non-spam	96
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	1	1	5	non-spam	88
0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	2.3	0.76	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	7	138	non-spam	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	1.8	5	9	non-spam	3
0	0.2	0.2	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0.62	0.41	0	0	0	0	0	2.49	0.62	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0	0.087	0	0	0	0	2.797	127	512	non-spam	35
0.04	0.09	0.31	0	0.04	0.22	0.04	0	0	0.58	0.09	1.17	0	0	0	0.13	0.04	0	1.3	0	1.17	0	0.04	0	0.9	0.54	0	0.04	0	0.18	0.18	0	0	0	0.18	0.04	0.31	0	0.22	0	0.04	0	0	0	0.13	0.04	0	0.09	0.013	0.224	0	0.027	0.006	0	1.784	29	1192	non-spam	71
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0.99	0	0	0	0	0	1.98	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.99	0.99	0	0	0	0	0	0	0	0	0	1.478	5	34	non-spam	75
0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0.7	0	1.4	0	1.4	0	0	0	0	0	0.7	0	0	0	0.7	0	0	0	1.4	0	0	0	0	2.11	0	0	0	0	0	0	0	0	0	0.267	0.066	0	0	0	17.952	200	377	non-spam	67
0	0	0.59	0	0.59	0	0	0	0	0	0	2.38	0	0	0	0	0	1.19	0.59	0	0	0	0	0	1.78	1.19	0	0.59	0	0.59	0.59	0	0	0	0.59	0.59	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0.177	0	0.088	0	0	1.8	10	81	non-spam	33
0	0.26	0.26	0	0.26	0	0	0.26	0	0	0.26	1.07	0	0	0	0	0.53	0	1.07	0	1.07	0	0	0	1.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0	0.037	0	1.564	8	194	non-spam	83
0	0	5.1	0	2.04	0	0	0	0	0	0	1.02	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.094	0	0	0	0	1.29	5	40	non-spam	41
0.27	0	0.13	0	0.82	0	0	0	0	0	0	0.55	0.41	0	0	0	0	0	1.24	0	1.1	0	0	0	1.65	0.82	0.13	0.13	0.13	0.13	0.13	0.13	0	0.13	0.13	0.13	0.41	0	0	0.13	0	0.41	0.13	0	0.41	0	0	0.27	0.041	0.102	0.02	0.02	0	0	2.78	34	367	non-spam	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	non-spam	65
0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.454	5	27	non-spam	8
0	0	0	0	0	0	0	0.39	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0.39	0.39	0	0	0.39	0	0	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0	2	38	124	non-spam	35
